d1x,d1y,d1z,d2x,d2y,d2z,d3x,d3y,d3z,d4x,d4y,d4z,d5x,d5y,d5z,d6x,d6y,d6z,d7x,d7y,d7z,d8x,d8y,d8z,d9x,d9y,d9z,d10x,d10y,d10z,d11x,d11y,d11z,d12x,d12y,d12z,d13x,d13y,d13z,d14x,d14y,d14z,d15x,d15y,d15z,d16x,d16y,d16z,d17x,d17y,d17z,d18x,d18y,d18z,d19x,d19y,d19z,d20x,d20y,d20z,C
-0.053151309,-0.108682692,0.038174378,-0.149519444,-0.150790334,0.026946628,-0.231384456,-0.125598073,0.016454272,-0.294483811,-0.088249505,0.007594114,-0.163195014,-0.198265344,-0.14950574,-0.281324744,-0.295128047,-0.212212225,-0.354343802,-0.353228182,-0.245317465,-0.40655005,-0.395658702,-0.259020498,-0.171413898,-0.108061552,-0.168745702,-0.328983307,-0.135047495,-0.2367127,-0.42447859,-0.151924849,-0.249108424,-0.492325902,-0.159540564,-0.253789982,-0.169541657,-0.017791748,-0.167432522,-0.322623044,0.010648906,-0.207467547,-0.4121584,0.032020867,-0.207480242,-0.476065129,0.045641243,-0.204667991,-0.160618544,0.053145826,-0.157787642,-0.239911437,0.030794144,-0.120620852,-0.21338743,0.006981492,-0.044013394,-0.177482784,-0.005153358,0.009242768,3
0.053151309,-0.108682692,0.038174378,0.149519444,-0.150790334,0.026946628,0.231384456,-0.125598073,0.016454272,0.294483811,-0.088249505,0.007594114,0.163195014,-0.198265344,-0.14950574,0.281324744,-0.295128047,-0.212212225,0.354343802,-0.353228182,-0.245317465,0.40655005,-0.395658702,-0.259020498,0.171413898,-0.108061552,-0.168745702,0.328983307,-0.135047495,-0.2367127,0.42447859,-0.151924849,-0.249108424,0.492325902,-0.159540564,-0.253789982,0.169541657,-0.017791748,-0.167432522,0.322623044,0.010648906,-0.207467547,0.4121584,0.032020867,-0.207480242,0.476065129,0.045641243,-0.204667991,0.160618544,0.053145826,-0.157787642,0.239911437,0.030794144,-0.120620852,0.21338743,0.006981492,-0.044013394,0.177482784,-0.005153358,0.009242768,3
-0.057544351,-0.110192358,0.035307698,-0.157004893,-0.151818365,0.020184571,-0.240507007,-0.128271639,0.006255816,-0.304195404,-0.096314192,-0.007145534,-0.163910031,-0.197555304,-0.156205918,-0.283458889,-0.293127269,-0.217790853,-0.357406765,-0.350318283,-0.251539658,-0.410524398,-0.393197656,-0.267299275,-0.168357313,-0.105965734,-0.175943594,-0.325540185,-0.133502185,-0.247228335,-0.422196478,-0.150355339,-0.263148676,-0.492189467,-0.159239739,-0.271656882,-0.16434592,-0.015239537,-0.173989992,-0.320348024,0.008633435,-0.215240504,-0.412837744,0.029094517,-0.220988776,-0.479870856,0.040905535,-0.223908793,-0.154426813,0.05567497,-0.163926508,-0.236634254,0.025327802,-0.127436798,-0.209720075,0.002305806,-0.052366726,-0.17396158,-0.007662416,-0.001955628,3
0.057544351,-0.110192358,0.035307698,0.157004893,-0.151818365,0.020184571,0.240507007,-0.128271639,0.006255816,0.304195404,-0.096314192,-0.007145534,0.163910031,-0.197555304,-0.156205918,0.283458889,-0.293127269,-0.217790853,0.357406765,-0.350318283,-0.251539658,0.410524398,-0.393197656,-0.267299275,0.168357313,-0.105965734,-0.175943594,0.325540185,-0.133502185,-0.247228335,0.422196478,-0.150355339,-0.263148676,0.492189467,-0.159239739,-0.271656882,0.16434592,-0.015239537,-0.173989992,0.320348024,0.008633435,-0.215240504,0.412837744,0.029094517,-0.220988776,0.479870856,0.040905535,-0.223908793,0.154426813,0.05567497,-0.163926508,0.236634254,0.025327802,-0.127436798,0.209720075,0.002305806,-0.052366726,0.17396158,-0.007662416,-0.001955628,3
-0.051523685,-0.111798644,0.032058553,-0.149310589,-0.155064285,0.017763977,-0.23146975,-0.124428689,0.005294286,-0.293070316,-0.086323798,-0.005306204,-0.162155449,-0.205026627,-0.152972723,-0.281908691,-0.303970486,-0.214959155,-0.355145305,-0.363706082,-0.248483147,-0.406886607,-0.407236725,-0.26277859,-0.170371652,-0.11326462,-0.17141677,-0.328595519,-0.140451789,-0.239193584,-0.424430788,-0.158303976,-0.252760301,-0.492654264,-0.167198807,-0.261299114,-0.168855488,-0.021501482,-0.169620912,-0.326009154,-0.001292646,-0.209159861,-0.419854462,0.01525861,-0.21221153,-0.487809807,0.024918795,-0.214960108,-0.159181535,0.050145328,-0.160585369,-0.239030242,0.01975888,-0.122220549,-0.210934877,-0.004062891,-0.047260798,-0.173552573,-0.014059544,0.002168593,3
0.051523685,-0.111798644,0.032058553,0.149310589,-0.155064285,0.017763977,0.23146975,-0.124428689,0.005294286,0.293070316,-0.086323798,-0.005306204,0.162155449,-0.205026627,-0.152972723,0.281908691,-0.303970486,-0.214959155,0.355145305,-0.363706082,-0.248483147,0.406886607,-0.407236725,-0.26277859,0.170371652,-0.11326462,-0.17141677,0.328595519,-0.140451789,-0.239193584,0.424430788,-0.158303976,-0.252760301,0.492654264,-0.167198807,-0.261299114,0.168855488,-0.021501482,-0.169620912,0.326009154,-0.001292646,-0.209159861,0.419854462,0.01525861,-0.21221153,0.487809807,0.024918795,-0.214960108,0.159181535,0.050145328,-0.160585369,0.239030242,0.01975888,-0.122220549,0.210934877,-0.004062891,-0.047260798,0.173552573,-0.014059544,0.002168593,3
-0.051138103,-0.110292077,0.034079459,-0.147880435,-0.149736285,0.019229674,-0.229501247,-0.118120909,0.005699351,-0.289654911,-0.083759725,-0.007017062,-0.163751483,-0.203862906,-0.145754068,-0.283649921,-0.30381608,-0.203413545,-0.35616678,-0.364560843,-0.234446987,-0.405675352,-0.408162981,-0.248553737,-0.173322022,-0.110423923,-0.165007114,-0.332205862,-0.140805006,-0.231448307,-0.429214358,-0.158286572,-0.246452971,-0.499050438,-0.16689992,-0.259090169,-0.171821713,-0.019255519,-0.16406843,-0.330041438,-0.006129563,-0.203632026,-0.426667571,0.007350206,-0.210110991,-0.496755481,0.01395911,-0.21648696,-0.161560595,0.051010549,-0.156300812,-0.239939094,0.015090764,-0.117897331,-0.21056366,-0.010088742,-0.045462224,-0.170841634,-0.020197034,0.000496369,3
0.051138103,-0.110292077,0.034079459,0.147880435,-0.149736285,0.019229674,0.229501247,-0.118120909,0.005699351,0.289654911,-0.083759725,-0.007017062,0.163751483,-0.203862906,-0.145754068,0.283649921,-0.30381608,-0.203413545,0.35616678,-0.364560843,-0.234446987,0.405675352,-0.408162981,-0.248553737,0.173322022,-0.110423923,-0.165007114,0.332205862,-0.140805006,-0.231448307,0.429214358,-0.158286572,-0.246452971,0.499050438,-0.16689992,-0.259090169,0.171821713,-0.019255519,-0.16406843,0.330041438,-0.006129563,-0.203632026,0.426667571,0.007350206,-0.210110991,0.496755481,0.01395911,-0.21648696,0.161560595,0.051010549,-0.156300812,0.239939094,0.015090764,-0.117897331,0.21056366,-0.010088742,-0.045462224,0.170841634,-0.020197034,0.000496369,3
-0.048802674,-0.113886416,0.043307721,-0.145403326,-0.159110367,0.035667847,-0.227460086,-0.13442117,0.02734295,-0.290424824,-0.098849118,0.018962734,-0.162002623,-0.213656664,-0.137183552,-0.278945506,-0.316214859,-0.190270682,-0.352101862,-0.377150655,-0.21745496,-0.402990311,-0.421600461,-0.229367082,-0.173159003,-0.122480869,-0.159374286,-0.328716666,-0.157941699,-0.221630801,-0.423449218,-0.179500967,-0.231425692,-0.491305679,-0.191587031,-0.237340604,-0.174194098,-0.030970514,-0.161154945,-0.327083468,-0.016207397,-0.196110819,-0.41959551,-0.002102435,-0.19550622,-0.486678064,0.004523396,-0.196841259,-0.165852964,0.041843772,-0.155749102,-0.240467966,0.009796679,-0.113325667,-0.211895406,-0.013788939,-0.038491015,-0.174672842,-0.023919404,0.009784106,3
0.048802674,-0.113886416,0.043307721,0.145403326,-0.159110367,0.035667847,0.227460086,-0.13442117,0.02734295,0.290424824,-0.098849118,0.018962734,0.162002623,-0.213656664,-0.137183552,0.278945506,-0.316214859,-0.190270682,0.352101862,-0.377150655,-0.21745496,0.402990311,-0.421600461,-0.229367082,0.173159003,-0.122480869,-0.159374286,0.328716666,-0.157941699,-0.221630801,0.423449218,-0.179500967,-0.231425692,0.491305679,-0.191587031,-0.237340604,0.174194098,-0.030970514,-0.161154945,0.327083468,-0.016207397,-0.196110819,0.41959551,-0.002102435,-0.19550622,0.486678064,0.004523396,-0.196841259,0.165852964,0.041843772,-0.155749102,0.240467966,0.009796679,-0.113325667,0.211895406,-0.013788939,-0.038491015,0.174672842,-0.023919404,0.009784106,3
-0.052070796,-0.113483727,0.037757393,-0.147916973,-0.154212594,0.024746433,-0.229845583,-0.127452612,0.011661095,-0.29290241,-0.093236446,-0.002019699,-0.162867427,-0.209715307,-0.140393909,-0.28000319,-0.312278837,-0.197021987,-0.350807279,-0.376751602,-0.228799637,-0.398891687,-0.422342926,-0.244219091,-0.174829185,-0.117165446,-0.158647742,-0.331074953,-0.153986633,-0.224237572,-0.426340878,-0.176726401,-0.238561791,-0.494256854,-0.189165831,-0.247869995,-0.175682127,-0.0260849,-0.155526709,-0.330206811,-0.01587528,-0.189984631,-0.425114453,-0.004093587,-0.194064733,-0.493002743,0.002272904,-0.196601223,-0.168023705,0.044278145,-0.145850461,-0.242664456,0.001954317,-0.101839583,-0.212950647,-0.02477777,-0.025780805,-0.173769295,-0.035339475,0.022894476,3
0.052070796,-0.113483727,0.037757393,0.147916973,-0.154212594,0.024746433,0.229845583,-0.127452612,0.011661095,0.29290241,-0.093236446,-0.002019699,0.162867427,-0.209715307,-0.140393909,0.28000319,-0.312278837,-0.197021987,0.350807279,-0.376751602,-0.228799637,0.398891687,-0.422342926,-0.244219091,0.174829185,-0.117165446,-0.158647742,0.331074953,-0.153986633,-0.224237572,0.426340878,-0.176726401,-0.238561791,0.494256854,-0.189165831,-0.247869995,0.175682127,-0.0260849,-0.155526709,0.330206811,-0.01587528,-0.189984631,0.425114453,-0.004093587,-0.194064733,0.493002743,0.002272904,-0.196601223,0.168023705,0.044278145,-0.145850461,0.242664456,0.001954317,-0.101839583,0.212950647,-0.02477777,-0.025780805,0.173769295,-0.035339475,0.022894476,3
-0.053350925,-0.115679741,0.043518844,-0.150011361,-0.160580993,0.034876822,-0.233359218,-0.140556216,0.024901806,-0.300078571,-0.108470559,0.013111703,-0.162335515,-0.213324577,-0.138756891,-0.278888106,-0.313212097,-0.194407602,-0.351552725,-0.376095325,-0.22546721,-0.401669264,-0.421454042,-0.240593349,-0.173142314,-0.122866094,-0.160406341,-0.330215156,-0.155118465,-0.228867327,-0.428086013,-0.178288013,-0.245325004,-0.497920632,-0.19134587,-0.25725237,-0.174355388,-0.032593191,-0.159914931,-0.329539239,-0.018007338,-0.196269249,-0.423645467,-0.007081628,-0.198960533,-0.49210605,-0.002938092,-0.202602376,-0.167035699,0.03767699,-0.151806583,-0.244348764,0.00615567,-0.105982681,-0.216838419,-0.017466068,-0.028337621,-0.179310918,-0.028144658,0.021428763,3
0.053350925,-0.115679741,0.043518844,0.150011361,-0.160580993,0.034876822,0.233359218,-0.140556216,0.024901806,0.300078571,-0.108470559,0.013111703,0.162335515,-0.213324577,-0.138756891,0.278888106,-0.313212097,-0.194407602,0.351552725,-0.376095325,-0.22546721,0.401669264,-0.421454042,-0.240593349,0.173142314,-0.122866094,-0.160406341,0.330215156,-0.155118465,-0.228867327,0.428086013,-0.178288013,-0.245325004,0.497920632,-0.19134587,-0.25725237,0.174355388,-0.032593191,-0.159914931,0.329539239,-0.018007338,-0.196269249,0.423645467,-0.007081628,-0.198960533,0.49210605,-0.002938092,-0.202602376,0.167035699,0.03767699,-0.151806583,0.244348764,0.00615567,-0.105982681,0.216838419,-0.017466068,-0.028337621,0.179310918,-0.028144658,0.021428763,3
-0.052703619,-0.114543855,0.043091408,-0.148752451,-0.153732181,0.03541145,-0.22962749,-0.127062321,0.028112975,-0.293946981,-0.095313787,0.017838084,-0.162550509,-0.213632226,-0.132217606,-0.278072029,-0.314911216,-0.18696106,-0.350596637,-0.377368361,-0.219341298,-0.399970531,-0.41998148,-0.236467366,-0.17583847,-0.120840132,-0.151714926,-0.330325305,-0.159742236,-0.216588875,-0.425353408,-0.184212625,-0.232873772,-0.493495911,-0.197160393,-0.246470695,-0.178118706,-0.029215932,-0.150242065,-0.331501245,-0.024251103,-0.184654285,-0.426904023,-0.014776945,-0.187994515,-0.496684194,-0.010157824,-0.191965451,-0.170179904,0.042636991,-0.142179881,-0.239526868,9.99E-05,-0.095051673,-0.206723809,-0.02308929,-0.018842186,-0.166090965,-0.029453218,0.028350626,3
0.052703619,-0.114543855,0.043091408,0.148752451,-0.153732181,0.03541145,0.22962749,-0.127062321,0.028112975,0.293946981,-0.095313787,0.017838084,0.162550509,-0.213632226,-0.132217606,0.278072029,-0.314911216,-0.18696106,0.350596637,-0.377368361,-0.219341298,0.399970531,-0.41998148,-0.236467366,0.17583847,-0.120840132,-0.151714926,0.330325305,-0.159742236,-0.216588875,0.425353408,-0.184212625,-0.232873772,0.493495911,-0.197160393,-0.246470695,0.178118706,-0.029215932,-0.150242065,0.331501245,-0.024251103,-0.184654285,0.426904023,-0.014776945,-0.187994515,0.496684194,-0.010157824,-0.191965451,0.170179904,0.042636991,-0.142179881,0.239526868,9.99E-05,-0.095051673,0.206723809,-0.02308929,-0.018842186,0.166090965,-0.029453218,0.028350626,3
-0.056144118,-0.114112318,0.04577507,-0.152003288,-0.156591654,0.035396981,-0.233908415,-0.1309551,0.022500501,-0.298968166,-0.098130584,0.007921097,-0.163008988,-0.212144613,-0.133325894,-0.278818458,-0.312808454,-0.19060107,-0.351205468,-0.375499547,-0.224327688,-0.400651395,-0.420843095,-0.240425531,-0.174259663,-0.121533096,-0.15665767,-0.329437613,-0.156415284,-0.228409757,-0.426974595,-0.178540528,-0.248341744,-0.497283936,-0.191273481,-0.262865399,-0.17616868,-0.030491889,-0.158235912,-0.329312682,-0.021338284,-0.195881237,-0.423613727,-0.010172963,-0.199097519,-0.492452294,-0.006062388,-0.202389319,-0.169662476,0.040881753,-0.151918371,-0.242195606,0.004632115,-0.105070633,-0.212037861,-0.01711905,-0.027093771,-0.173174977,-0.025677085,0.022594518,3
0.056144118,-0.114112318,0.04577507,0.152003288,-0.156591654,0.035396981,0.233908415,-0.1309551,0.022500501,0.298968166,-0.098130584,0.007921097,0.163008988,-0.212144613,-0.133325894,0.278818458,-0.312808454,-0.19060107,0.351205468,-0.375499547,-0.224327688,0.400651395,-0.420843095,-0.240425531,0.174259663,-0.121533096,-0.15665767,0.329437613,-0.156415284,-0.228409757,0.426974595,-0.178540528,-0.248341744,0.497283936,-0.191273481,-0.262865399,0.17616868,-0.030491889,-0.158235912,0.329312682,-0.021338284,-0.195881237,0.423613727,-0.010172963,-0.199097519,0.492452294,-0.006062388,-0.202389319,0.169662476,0.040881753,-0.151918371,0.242195606,0.004632115,-0.105070633,0.212037861,-0.01711905,-0.027093771,0.173174977,-0.025677085,0.022594518,3
-0.05526197,-0.114958525,0.04228564,-0.151146233,-0.157513678,0.031605653,-0.232485056,-0.133131444,0.019582536,-0.297541857,-0.103608966,0.006449013,-0.16300869,-0.212642223,-0.140206691,-0.2786479,-0.312348485,-0.202913236,-0.350632489,-0.375062644,-0.241654005,-0.400326639,-0.421892732,-0.260887276,-0.174420774,-0.121240854,-0.162095349,-0.331664443,-0.150816858,-0.237705346,-0.430633366,-0.168225944,-0.263146322,-0.503222138,-0.177942395,-0.282496613,-0.175716579,-0.030200064,-0.161669996,-0.329703629,-0.021717668,-0.203407001,-0.42442739,-0.011529088,-0.211766865,-0.494460762,-0.008159518,-0.217464205,-0.168216586,0.041059732,-0.15356357,-0.240429103,0.003691435,-0.111090843,-0.210036814,-0.018099129,-0.036825094,-0.17159313,-0.026210368,0.011273682,3
0.05526197,-0.114958525,0.04228564,0.151146233,-0.157513678,0.031605653,0.232485056,-0.133131444,0.019582536,0.297541857,-0.103608966,0.006449013,0.16300869,-0.212642223,-0.140206691,0.2786479,-0.312348485,-0.202913236,0.350632489,-0.375062644,-0.241654005,0.400326639,-0.421892732,-0.260887276,0.174420774,-0.121240854,-0.162095349,0.331664443,-0.150816858,-0.237705346,0.430633366,-0.168225944,-0.263146322,0.503222138,-0.177942395,-0.282496613,0.175716579,-0.030200064,-0.161669996,0.329703629,-0.021717668,-0.203407001,0.42442739,-0.011529088,-0.211766865,0.494460762,-0.008159518,-0.217464205,0.168216586,0.041059732,-0.15356357,0.240429103,0.003691435,-0.111090843,0.210036814,-0.018099129,-0.036825094,0.17159313,-0.026210368,0.011273682,3
-0.051806927,-0.112405837,0.042467593,-0.147233248,-0.152820706,0.030690479,-0.228951395,-0.126644194,0.017394391,-0.293774724,-0.097917259,0.003753605,-0.162287951,-0.210847437,-0.13464556,-0.277920306,-0.311697721,-0.197516599,-0.349920988,-0.375046372,-0.23600305,-0.400419593,-0.42139414,-0.256104135,-0.174730599,-0.120054066,-0.158741885,-0.333270967,-0.149643779,-0.23026126,-0.432367384,-0.166750431,-0.252870374,-0.505867958,-0.175875366,-0.271741622,-0.176083565,-0.030222416,-0.162109056,-0.333104908,-0.022545993,-0.20164057,-0.428055525,-0.013265371,-0.206597113,-0.498994738,-0.011443436,-0.211427771,-0.167733669,0.040179312,-0.158566558,-0.241081655,0.003337681,-0.116525167,-0.209852219,-0.017612636,-0.04244125,-0.170978963,-0.024346352,0.004834389,3
0.051806927,-0.112405837,0.042467593,0.147233248,-0.152820706,0.030690479,0.228951395,-0.126644194,0.017394391,0.293774724,-0.097917259,0.003753605,0.162287951,-0.210847437,-0.13464556,0.277920306,-0.311697721,-0.197516599,0.349920988,-0.375046372,-0.23600305,0.400419593,-0.42139414,-0.256104135,0.174730599,-0.120054066,-0.158741885,0.333270967,-0.149643779,-0.23026126,0.432367384,-0.166750431,-0.252870374,0.505867958,-0.175875366,-0.271741622,0.176083565,-0.030222416,-0.162109056,0.333104908,-0.022545993,-0.20164057,0.428055525,-0.013265371,-0.206597113,0.498994738,-0.011443436,-0.211427771,0.167733669,0.040179312,-0.158566558,0.241081655,0.003337681,-0.116525167,0.209852219,-0.017612636,-0.04244125,0.170978963,-0.024346352,0.004834389,3
-0.053474963,-0.111589015,0.042696643,-0.148009181,-0.150853157,0.02925291,-0.228198111,-0.121152699,0.014403899,-0.289747357,-0.08738333,-0.000779837,-0.162991464,-0.208843291,-0.129362275,-0.280129671,-0.308196008,-0.189648543,-0.352042288,-0.371712357,-0.226191257,-0.402300358,-0.418304801,-0.244688873,-0.174805224,-0.119262516,-0.152263869,-0.333459437,-0.147164762,-0.221998681,-0.432443202,-0.165786326,-0.242413644,-0.504376888,-0.175272226,-0.259355713,-0.175897479,-0.029576421,-0.154849042,-0.332379282,-0.017502725,-0.192444642,-0.428064525,-0.007226527,-0.196547051,-0.49836874,-0.004575789,-0.200836916,-0.167587817,0.040979207,-0.150169332,-0.242391348,0.012700319,-0.106988121,-0.212310791,-0.004386246,-0.034900208,-0.173378229,-0.009380579,0.011172426,3
0.053474963,-0.111589015,0.042696643,0.148009181,-0.150853157,0.02925291,0.228198111,-0.121152699,0.014403899,0.289747357,-0.08738333,-0.000779837,0.162991464,-0.208843291,-0.129362275,0.280129671,-0.308196008,-0.189648543,0.352042288,-0.371712357,-0.226191257,0.402300358,-0.418304801,-0.244688873,0.174805224,-0.119262516,-0.152263869,0.333459437,-0.147164762,-0.221998681,0.432443202,-0.165786326,-0.242413644,0.504376888,-0.175272226,-0.259355713,0.175897479,-0.029576421,-0.154849042,0.332379282,-0.017502725,-0.192444642,0.428064525,-0.007226527,-0.196547051,0.49836874,-0.004575789,-0.200836916,0.167587817,0.040979207,-0.150169332,0.242391348,0.012700319,-0.106988121,0.212310791,-0.004386246,-0.034900208,0.173378229,-0.009380579,0.011172426,3
-0.050115228,-0.114543796,0.046394408,-0.143276095,-0.152972877,0.03836481,-0.221295178,-0.119945049,0.029183282,-0.279853672,-0.082077563,0.019390425,-0.162481546,-0.21227181,-0.121190477,-0.276781857,-0.31525889,-0.174648057,-0.348522484,-0.378610343,-0.206816341,-0.397512078,-0.421687186,-0.223545502,-0.176671565,-0.12033397,-0.143746253,-0.327925771,-0.16076225,-0.205120172,-0.420331657,-0.187976003,-0.220341365,-0.486491174,-0.203977317,-0.235155638,-0.179051578,-0.029247761,-0.147423144,-0.332812458,-0.023605883,-0.179447691,-0.428348482,-0.013200104,-0.181259374,-0.497805566,-0.010281384,-0.186855491,-0.170612454,0.042873442,-0.144120436,-0.242369771,0.006070495,-0.095744017,-0.20921725,-0.013224483,-0.019055178,-0.167665601,-0.01884222,0.026530203,3
0.050115228,-0.114543796,0.046394408,0.143276095,-0.152972877,0.03836481,0.221295178,-0.119945049,0.029183282,0.279853672,-0.082077563,0.019390425,0.162481546,-0.21227181,-0.121190477,0.276781857,-0.31525889,-0.174648057,0.348522484,-0.378610343,-0.206816341,0.397512078,-0.421687186,-0.223545502,0.176671565,-0.12033397,-0.143746253,0.327925771,-0.16076225,-0.205120172,0.420331657,-0.187976003,-0.220341365,0.486491174,-0.203977317,-0.235155638,0.179051578,-0.029247761,-0.147423144,0.332812458,-0.023605883,-0.179447691,0.428348482,-0.013200104,-0.181259374,0.497805566,-0.010281384,-0.186855491,0.170612454,0.042873442,-0.144120436,0.242369771,0.006070495,-0.095744017,0.20921725,-0.013224483,-0.019055178,0.167665601,-0.01884222,0.026530203,3
-0.049448192,-0.114644587,0.040624145,-0.142975569,-0.156930864,0.028660211,-0.223395109,-0.131022215,0.016126098,-0.286573619,-0.096675813,0.004675984,-0.159463406,-0.210373104,-0.13358691,-0.275538981,-0.312910378,-0.191445273,-0.34797281,-0.376998842,-0.225159791,-0.397412658,-0.422021687,-0.242203024,-0.173321068,-0.119590044,-0.154077288,-0.330394059,-0.155347764,-0.223495808,-0.42780292,-0.179947853,-0.242307764,-0.497383505,-0.193759143,-0.257461008,-0.175879419,-0.029420018,-0.154620048,-0.332049966,-0.021994531,-0.191706043,-0.428732306,-0.013762414,-0.194896128,-0.499210715,-0.013013184,-0.199121248,-0.168793976,0.042158008,-0.147839483,-0.243284583,0.006867647,-0.103190202,-0.213799834,-0.014341652,-0.027078545,-0.174441695,-0.022446394,0.020756265,3
0.049448192,-0.114644587,0.040624145,0.142975569,-0.156930864,0.028660211,0.223395109,-0.131022215,0.016126098,0.286573619,-0.096675813,0.004675984,0.159463406,-0.210373104,-0.13358691,0.275538981,-0.312910378,-0.191445273,0.34797281,-0.376998842,-0.225159791,0.397412658,-0.422021687,-0.242203024,0.173321068,-0.119590044,-0.154077288,0.330394059,-0.155347764,-0.223495808,0.42780292,-0.179947853,-0.242307764,0.497383505,-0.193759143,-0.257461008,0.175879419,-0.029420018,-0.154620048,0.332049966,-0.021994531,-0.191706043,0.428732306,-0.013762414,-0.194896128,0.499210715,-0.013013184,-0.199121248,0.168793976,0.042158008,-0.147839483,0.243284583,0.006867647,-0.103190202,0.213799834,-0.014341652,-0.027078545,0.174441695,-0.022446394,0.020756265,3
-0.051247835,-0.116727769,0.03503508,-0.146335661,-0.159337878,0.020824698,-0.228386462,-0.131991327,0.007888207,-0.290379226,-0.096854091,-0.005370199,-0.160625279,-0.207832187,-0.142175634,-0.278287858,-0.309525818,-0.199106534,-0.349090993,-0.373120964,-0.229035412,-0.39670819,-0.417777717,-0.242727508,-0.172587276,-0.11374414,-0.16044784,-0.328019291,-0.15056324,-0.228182887,-0.422973573,-0.177375704,-0.245071445,-0.490469068,-0.192832291,-0.259297375,-0.172995865,-0.022907019,-0.159197529,-0.329673529,-0.016800821,-0.195868869,-0.426048636,-0.008220792,-0.200828452,-0.496772259,-0.005088627,-0.206558217,-0.163924158,0.047473013,-0.150107984,-0.242947042,0.008221447,-0.106966262,-0.214103281,-0.016439855,-0.030572814,-0.175461233,-0.026490688,0.016307297,3
0.051247835,-0.116727769,0.03503508,0.146335661,-0.159337878,0.020824698,0.228386462,-0.131991327,0.007888207,0.290379226,-0.096854091,-0.005370199,0.160625279,-0.207832187,-0.142175634,0.278287858,-0.309525818,-0.199106534,0.349090993,-0.373120964,-0.229035412,0.39670819,-0.417777717,-0.242727508,0.172587276,-0.11374414,-0.16044784,0.328019291,-0.15056324,-0.228182887,0.422973573,-0.177375704,-0.245071445,0.490469068,-0.192832291,-0.259297375,0.172995865,-0.022907019,-0.159197529,0.329673529,-0.016800821,-0.195868869,0.426048636,-0.008220792,-0.200828452,0.496772259,-0.005088627,-0.206558217,0.163924158,0.047473013,-0.150107984,0.242947042,0.008221447,-0.106966262,0.214103281,-0.016439855,-0.030572814,0.175461233,-0.026490688,0.016307297,3
-0.049724162,-0.114709795,0.036930987,-0.144606411,-0.158817053,0.025562418,-0.225152969,-0.129305661,0.015094896,-0.28419742,-0.092193842,0.005217362,-0.161182821,-0.20920825,-0.134695171,-0.277858019,-0.311362922,-0.188022344,-0.349846959,-0.374582559,-0.217258244,-0.399861038,-0.419892848,-0.231877832,-0.173266411,-0.115534246,-0.15445502,-0.324669719,-0.15622592,-0.212848394,-0.416104168,-0.185300887,-0.224168121,-0.480890155,-0.2040793,-0.235837801,-0.174128532,-0.024208844,-0.156548782,-0.329546928,-0.017608523,-0.187387391,-0.424033582,-0.006945014,-0.186348973,-0.492967367,-0.004107296,-0.190585299,-0.164807916,0.048168361,-0.151893972,-0.244350851,0.013350964,-0.10775782,-0.214925945,-0.008073211,-0.030735864,-0.176467538,-0.016940713,0.014509104,3
0.049724162,-0.114709795,0.036930987,0.144606411,-0.158817053,0.025562418,0.225152969,-0.129305661,0.015094896,0.28419742,-0.092193842,0.005217362,0.161182821,-0.20920825,-0.134695171,0.277858019,-0.311362922,-0.188022344,0.349846959,-0.374582559,-0.217258244,0.399861038,-0.419892848,-0.231877832,0.173266411,-0.115534246,-0.15445502,0.324669719,-0.15622592,-0.212848394,0.416104168,-0.185300887,-0.224168121,0.480890155,-0.2040793,-0.235837801,0.174128532,-0.024208844,-0.156548782,0.329546928,-0.017608523,-0.187387391,0.424033582,-0.006945014,-0.186348973,0.492967367,-0.004107296,-0.190585299,0.164807916,0.048168361,-0.151893972,0.244350851,0.013350964,-0.10775782,0.214925945,-0.008073211,-0.030735864,0.176467538,-0.016940713,0.014509104,3
-0.048418105,-0.115509689,0.031318835,-0.143020332,-0.15905869,0.017797369,-0.2245453,-0.127978444,0.006995662,-0.285383642,-0.090064704,-0.003123101,-0.159481227,-0.210063189,-0.146498191,-0.278144658,-0.310593426,-0.207612323,-0.350449413,-0.372002989,-0.239998463,-0.401002437,-0.415701687,-0.25462355,-0.173706949,-0.1164307,-0.164816665,-0.331480891,-0.151779473,-0.23450047,-0.427372515,-0.176058888,-0.253146964,-0.495059222,-0.189186454,-0.267380464,-0.175271213,-0.024684012,-0.163919392,-0.331993073,-0.018007874,-0.201948675,-0.426275373,-0.011305511,-0.204380932,-0.495563954,-0.008859694,-0.208610031,-0.164901793,0.04765588,-0.15629785,-0.242764294,0.012130737,-0.116306323,-0.214138448,-0.010896742,-0.043450775,-0.17592597,-0.019334793,0.002604776,3
